"DOY"	"Date"	"Year"	"Month"	"Day"	"Port"	"Location"	"Tree"	"code"	"CO2"	"CO2_R2"	"CH4"	"CH4_R2"	"N2O"	"N2O_R2"	"Temp"	"SWC"	"Height"	"BA"	"Diam"	"GWT"	"SF"	"CO2sd"	"CO2_R2sd"	"CH4sd"	"CH4_R2sd"	"N2Osd"	"N2O_R2sd"	"Tempsd"	"SWCsd"	"Heightsd"	"BAsd"	"Diamsd"	"GWTsd"	"SFsd"
245	"9/3/2017"	2017	9	3	4	"1"	"2"	"Soil"	11.9060195652174	0.999493260869565	-0.730450652173913	0.901240239130435	0.00423491304347827	0.278189520173913	19.2120208333333	0.370638063900404	NA	1824.668429	48.2	-0.935231276041667	NA	1.25974071455012	0.000233954194699284	1.09973002767198	0.170312331456055	0.190172971375801	0.194874869615236	0.479419360748129	0.00288817630437115	NA	0	0	0.0518970535811982	NA
245	"9/3/2017"	2017	9	3	5	"2"	"2"	"Stem"	3.44278947368421	0.981115315789474	0.899904277777778	0.828356777777778	0.0246044736842105	0.163474961368421	18.2109791666667	0.370766646743304	60	1824.668429	48.2	-0.935231276041667	NA	1.07338765069845	0.0217193021758492	1.92108949552863	0.220724019666177	0.0815236014077235	0.161503731227162	0.370111806819374	0.0025957226897927	0	0	0	0.0518970535811982	NA
245	"9/3/2017"	2017	9	3	6	"3"	"2"	"Stem"	2.61593770833333	0.991668583333333	0.301869333333333	0.7543054	-0.00167308333333333	0.143815608291667	18.005875	0.370839163174788	151	1824.668429	48.2	-0.935231276041667	NA	1.12423289328863	0.00908964094530102	1.23351243058828	0.255898878921846	0.0610050815409572	0.17260869720836	0.392789279994071	0.00262158851605238	0	0	0	0.0518970535811982	NA
245	"9/3/2017"	2017	9	3	7	"1"	"3"	"Soil"	NA	NA	NA	NA	NA	NA	18.8854229166667	NA	NA	1104.466167	37.5	-0.935231276041667	NA	NA	NA	NA	NA	NA	NA	0.466086425084066	NA	NA	0	0	0.0518970535811982	NA
245	"9/3/2017"	2017	9	3	8	"2"	"3"	"Stem"	4.63161840909091	0.996715159090909	0.295745523809524	0.759056904761905	-0.00162029545454546	0.145031703909091	19.57	NA	54	1104.466167	37.5	-0.935231276041667	NA	1.36176084782009	0.00326143543254004	0.721226597124067	0.217269519177888	0.0618301992650723	0.145507578060428	0.499199794453693	NA	0	0	0	0.0518970535811982	NA
245	"9/3/2017"	2017	9	3	9	"3"	"3"	"Stem"	2.22691663636364	0.985389909090909	0.00680704545454545	0.713084427272727	0.0192627272727273	0.14896752	18.6109791666667	NA	154	1104.466167	37.5	-0.935231276041667	NA	0.792589358505432	0.0225068486188815	0.448555058662439	0.259925272597451	0.0725816512075698	0.196730339405706	0.456484403256745	NA	0	0	0	0.0518970535811982	NA
246	"9/4/2017"	2017	9	4	1	"1"	"1"	"Soil"	41.22283125	0.996604333333333	-8.29438416666667	0.989417770833333	-0.0663012916666667	0.1879243985	18.9635208333333	0.192883796374276	NA	4417.864669	75	-0.866282814583333	NA	5.69204015350293	0.0145271732391006	1.30488859426495	0.0452079685347951	0.134307343022888	0.212808086255834	0.524760887145313	0.00886037497728074	NA	0	0	0.0166870123272821	NA
246	"9/4/2017"	2017	9	4	2	"2"	"1"	"Stem"	3.89111104166667	0.996665791666667	3.50683560416667	0.824649283333333	-0.00397629166666667	0.113153936375	18.4590625	0.193153333254502	55	4417.864669	75	-0.866282814583333	NA	1.01827968689309	0.00621809401091871	6.64461761402667	0.297545908762359	0.0737027059054198	0.130546583604593	0.660698022063556	0.00872517801276834	0	0	0	0.0166870123272821	NA
246	"9/4/2017"	2017	9	4	3	"3"	"1"	"Stem"	1.79981608695652	0.99332547826087	16.0460652173913	0.997807456521739	-0.0395860434782609	0.197212665652174	15.4797291666667	0.193312011835029	149	4417.864669	75	-0.866282814583333	NA	0.65247443870336	0.0126830360391336	3.88657453966491	0.00508414214832624	0.0906789238765388	0.211736138710138	1.57525543117938	0.00854500092320124	0	0	0	0.0166870123272821	NA
246	"9/4/2017"	2017	9	4	4	"1"	"2"	"Soil"	12.8621139130435	0.999144717391304	-1.20115626086957	0.958463239130435	-0.102873934782609	0.344629272913043	19.6697708333333	0.364116302418438	NA	1824.668429	48.2	-0.866282814583333	NA	2.48852078863719	0.0016315744127159	1.36797227902486	0.050363279958506	0.18526182230834	0.198041509923547	0.726809854614323	0.00422031489684334	NA	0	0	0.0166870123272821	NA
246	"9/4/2017"	2017	9	4	5	"2"	"2"	"Stem"	2.599461	0.984176545454545	1.60709616666667	0.646381237666667	0.0153733333333333	0.154434416666667	18.4069166666667	0.364102914760363	60	1824.668429	48.2	-0.866282814583333	NA	1.04365965183244	0.0188678353149673	3.29642167169129	0.303460114212987	0.0572469910814428	0.167076939867872	1.10572931535733	0.00421653087039253	0	0	0	0.0166870123272821	NA
246	"9/4/2017"	2017	9	4	6	"3"	"2"	"Stem"	2.33741195652174	0.986066369565217	0.697045136363636	0.494275639045455	-0.0129913260869565	0.180249790869565	18.4755833333333	0.364097853764229	151	1824.668429	48.2	-0.866282814583333	NA	0.841470789249853	0.0125262684589203	0.93290113337421	0.323409167768072	0.0613501080060561	0.19506135462046	1.31290795454268	0.00424851106993103	0	0	0	0.0166870123272821	NA
246	"9/4/2017"	2017	9	4	7	"1"	"3"	"Soil"	NA	NA	NA	NA	NA	NA	19.3377083333333	NA	NA	1104.466167	37.5	-0.866282814583333	NA	NA	NA	NA	NA	NA	NA	0.615671565405838	NA	NA	0	0	0.0166870123272821	NA
246	"9/4/2017"	2017	9	4	8	"2"	"3"	"Stem"	3.92591426086957	0.989640717391304	0.248422673913043	0.675816486956522	0.0156820869565217	0.175219887695652	20.4485833333333	NA	54	1104.466167	37.5	-0.866282814583333	NA	1.11903014698091	0.0158729869466866	1.25593141131525	0.321208665137976	0.0721356024713261	0.157957706271804	2.04083126534831	NA	0	0	0	0.0166870123272821	NA
246	"9/4/2017"	2017	9	4	9	"3"	"3"	"Stem"	2.91886141176471	0.974024647058824	-0.310969529411765	0.665335529411765	0.00393735294117647	0.123250752352941	19.6666041666667	NA	154	1104.466167	37.5	-0.866282814583333	NA	3.08530247779515	0.027982489042125	0.834550138206441	0.297578271268066	0.0554887329812787	0.104101649243454	1.91587875727839	NA	0	0	0	0.0166870123272821	NA
247	"9/5/2017"	2017	9	5	1	"1"	"1"	"Soil"	43.6595782608696	0.997928	-8.3322047826087	0.99113402173913	-0.121638326086957	0.275849836217391	20.0981458333333	0.175165022061318	NA	4417.864669	75	-0.910077789583333	NA	12.0116014316446	0.00650352799360749	2.12073821422222	0.0339371244069215	0.19888460948189	0.224677018115108	0.811953086553954	0.00561585666308743	NA	0	0	0.0270122709449626	NA
247	"9/5/2017"	2017	9	5	2	"2"	"1"	"Stem"	3.78152770833333	0.997045520833333	2.46445054166667	0.793016812916667	-0.0152383125	0.118483361	19.7355625	0.175311200952063	55	4417.864669	75	-0.910077789583333	NA	0.791986644976854	0.00534903220315757	4.22406921113405	0.312296142876303	0.0871593233175306	0.166100096148017	0.611550227460117	0.00557034247417874	0	0	0	0.0270122709449626	NA
247	"9/5/2017"	2017	9	5	3	"3"	"1"	"Stem"	1.86451913043478	0.994393043478261	15.1993913043478	0.996045173913043	-0.031506	0.168365403478261	17.8387916666667	0.175450466267151	149	4417.864669	75	-0.910077789583333	NA	0.375676796461013	0.00488122788648942	3.09215797931022	0.00598360008426193	0.079105871527857	0.138119540451135	1.04156758862143	0.00544407957317609	0	0	0	0.0270122709449626	NA
247	"9/5/2017"	2017	9	5	4	"1"	"2"	"Soil"	15.7863583333333	0.997739708333333	-1.1265705	0.924621729166667	-0.186610833333333	0.419400041666667	20.8405416666667	0.363478988105475	NA	1824.668429	48.2	-0.910077789583333	NA	7.37156988689104	0.00725580766773981	0.45088019105494	0.147965695527198	0.220593755172295	0.286307316762669	0.897051109937767	0.00535411320000966	NA	0	0	0.0270122709449626	NA
247	"9/5/2017"	2017	9	5	5	"2"	"2"	"Stem"	3.30213	0.994531	-0.55829	0.616339	0.0527893333333333	0.231632566666667	20.2663333333333	0.363568294345946	60	1824.668429	48.2	-0.910077789583333	NA	0.578818495471594	0.00348679609383742	1.84389406902891	0.466302981067031	0.0855081372813917	0.215669007572862	0.813431201049345	0.00534892515526041	0	0	0	0.0270122709449626	NA
247	"9/5/2017"	2017	9	5	6	"3"	"2"	"Stem"	1.86334113636364	0.983319227272727	0.512992261904762	0.608121547619048	-0.0347965909090909	0.229248833636364	20.8401875	0.363777194274904	151	1824.668429	48.2	-0.910077789583333	NA	0.594936739770212	0.0169288613037359	1.35767901267258	0.357898884943996	0.0771881932605284	0.229683306590096	1.06874779239538	0.00519335520910856	0	0	0	0.0270122709449626	NA
247	"9/5/2017"	2017	9	5	7	"1"	"3"	"Soil"	NA	NA	NA	NA	NA	NA	20.471	NA	NA	1104.466167	37.5	-0.910077789583333	NA	NA	NA	NA	NA	NA	NA	0.850524339554085	NA	NA	0	0	0.0270122709449626	NA
247	"9/5/2017"	2017	9	5	8	"2"	"3"	"Stem"	3.82048623809524	0.971713666666667	0.586623833333333	0.617542690571429	0.00975790476190476	0.136006713761905	23.3437708333333	NA	54	1104.466167	37.5	-0.910077789583333	NA	1.20607091728563	0.0269910538185031	1.15307778662588	0.324417067211292	0.0655234638102297	0.149808160692354	1.95685912924794	NA	0	0	0	0.0270122709449626	NA
247	"9/5/2017"	2017	9	5	9	"3"	"3"	"Stem"	1.86262013333333	0.9602154	0.7678068	0.535543305333333	-0.0129636	0.164277999333333	22.8417	NA	154	1104.466167	37.5	-0.910077789583333	NA	1.0931061886316	0.0329624260610255	2.41094537365791	0.377065227522771	0.0729825996833688	0.170497874205483	1.94485168407349	NA	0	0	0	0.0270122709449626	NA
248	"9/6/2017"	2017	9	6	1	"1"	"1"	"Soil"	73.8029304347826	0.999461173913043	-10.83697375	0.976563625	-0.0434611041666667	0.269336143333333	19.9378541666667	0.243459532011785	NA	4417.864669	75	-0.955922459375	NA	30.6960745726023	0.000476613780384244	3.54192460755426	0.0993533595803219	0.152453377221421	0.22270595520349	0.518693204940501	0.044228923479222	NA	0	0	0.0216558371519777	NA
248	"9/6/2017"	2017	9	6	2	"2"	"1"	"Stem"	3.67380363636364	0.994912886363636	2.00604318181818	0.925470563636364	-0.0289205454545455	0.158341181	19.2308333333333	0.244172321334731	55	4417.864669	75	-0.955922459375	NA	2.32791896838509	0.00851700830541846	1.54484312669261	0.210555424961827	0.0967607941003297	0.198359930472667	0.675280982848696	0.0447889658256067	0	0	0	0.0216558371519777	NA
248	"9/6/2017"	2017	9	6	3	"3"	"1"	"Stem"	1.71784375	0.994167041666667	14.54755625	0.995969791666667	0.00930825	0.202803649875	16.1255	0.244945356189435	149	4417.864669	75	-0.955922459375	NA	0.408160320833269	0.0175491708771796	2.90100475118058	0.0164220509416036	0.0938322615180246	0.165818500020918	1.79305796603602	0.0450538818419243	0	0	0	0.0216558371519777	NA
248	"9/6/2017"	2017	9	6	4	"1"	"2"	"Soil"	41.6512	0.999308076923077	-5.651662125	0.9884451875	0.0594716041666667	0.447286180833333	20.4517083333333	0.374947384409358	NA	1824.668429	48.2	-0.955922459375	NA	36.8837980569156	0.000500761996284744	4.72791404996694	0.00928590500238481	0.371805963195127	0.312262735136673	0.55566407424432	0.0118849127593916	NA	0	0	0.0216558371519777	NA
248	"9/6/2017"	2017	9	6	5	"2"	"2"	"Stem"	2.80140953846154	0.969996576923077	1.68428492307692	0.869411269230769	-0.0130871923076923	0.119628205423077	19.3715	0.374821520864942	60	1824.668429	48.2	-0.955922459375	NA	1.25126348731836	0.0252804273581413	4.22080165774974	0.139972959664926	0.0714124390972196	0.157902489482537	0.996981618599905	0.0118898102868403	0	0	0	0.0216558371519777	NA
248	"9/6/2017"	2017	9	6	6	"3"	"2"	"Stem"	1.96757739130435	0.995463239130435	0.0999438913043478	0.719321639130435	-0.0159024347826087	0.224986441304348	19.69675	0.374899818230775	151	1824.668429	48.2	-0.955922459375	NA	0.401527908655487	0.00469689827504561	0.485535118184939	0.271620732099784	0.0925025656287072	0.205418302152242	1.19157426924654	0.0118362051469044	0	0	0	0.0216558371519777	NA
248	"9/6/2017"	2017	9	6	7	"1"	"3"	"Soil"	NA	NA	NA	NA	NA	NA	20.2456770833333	NA	NA	1104.466167	37.5	-0.955922459375	NA	NA	NA	NA	NA	NA	NA	0.519978200207589	NA	NA	0	0	0.0216558371519777	NA
248	"9/6/2017"	2017	9	6	8	"2"	"3"	"Stem"	4.27792541666667	0.997057270833333	-0.185372666666667	0.621771195833333	-0.0223005	0.18217345075	20.5981041666667	NA	54	1104.466167	37.5	-0.955922459375	NA	1.14596078964327	0.00496457909021755	1.41760373407686	0.340807288594813	0.0718492350048531	0.125153051869707	1.7528930495114	NA	0	0	0	0.0216558371519777	NA
248	"9/6/2017"	2017	9	6	9	"3"	"3"	"Stem"	2.05030795454545	0.989367659090909	0.0651105	0.555975781818182	0.0102236363636364	0.195614298636364	20.53675	NA	154	1104.466167	37.5	-0.955922459375	NA	0.748279424436422	0.0193724853233765	0.676494984168908	0.294922704006417	0.0720859202714738	0.19051375253988	1.63814328220809	NA	0	0	0	0.0216558371519777	NA
249	"9/7/2017"	2017	9	7	1	"1"	"1"	"Soil"	78.93063125	0.998757208333333	-12.0470929166667	0.993765208333333	-0.002472875	0.24655694225	18.7348333333333	0.240758896225289	NA	4417.864669	75	-0.902037465625	NA	22.4945384547576	0.00451470923498393	2.44882059840611	0.0170733467720359	0.165646725743389	0.243330020296851	0.215308003176575	0.0119825284513065	NA	0	0	0.0575608714169437	NA
249	"9/7/2017"	2017	9	7	2	"2"	"1"	"Stem"	3.70511958333333	0.995302979166667	1.66362433333333	0.978316354166667	-0.0209067291666667	0.18651594625	17.9427291666667	0.241074608698939	55	4417.864669	75	-0.902037465625	NA	1.94807774817947	0.00711316248764458	1.53053132517529	0.0248067051447961	0.0979101715783378	0.162974231294859	0.427053478454566	0.011998853028435	0	0	0	0.0575608714169437	NA
249	"9/7/2017"	2017	9	7	3	"3"	"1"	"Stem"	1.70575639130435	0.994213630434783	20.1838108695652	0.998164239130435	-0.021003347826087	0.211089497391304	14.1911875	0.241354291037236	149	4417.864669	75	-0.902037465625	NA	0.540547481753011	0.00942517380623127	4.59171592356467	0.00547260086469937	0.0898759887671536	0.151104222995307	1.06023320663223	0.0118395713159076	0	0	0	0.0575608714169437	NA
249	"9/7/2017"	2017	9	7	4	"1"	"2"	"Soil"	31.1449555555556	0.998973694444444	-3.0419237173913	0.944073834782609	0.210529782608696	0.408096152173913	19.3153125	0.371481250005333	NA	1824.668429	48.2	-0.902037465625	NA	34.3457665766012	0.00217861430014374	3.0230524609371	0.196092073977218	0.303957861695118	0.318166335622714	0.383342048774584	0.00253410411998932	NA	0	0	0.0575608714169437	NA
249	"9/7/2017"	2017	9	7	5	"2"	"2"	"Stem"	3.321556	0.9808987	1.52778546666667	0.817466	-0.0246848666666667	0.168839715666667	17.445875	0.371572015620233	60	1824.668429	48.2	-0.902037465625	NA	1.78228938933609	0.0235573523068095	2.1697567393279	0.230190290117608	0.0793760917997953	0.206504245023362	0.614660621276348	0.00245431844772872	0	0	0	0.0575608714169437	NA
249	"9/7/2017"	2017	9	7	6	"3"	"2"	"Stem"	2.12515568181818	0.995476113636364	0.427142636363636	0.703156612272727	-0.00663063636363636	0.210896874681818	17.2405	0.371609682123392	151	1824.668429	48.2	-0.902037465625	NA	0.540004142744901	0.00348087683921814	0.699767779548707	0.28250831550415	0.0713963892474666	0.192832437638775	0.528959931087084	0.0025115024786531	0	0	0	0.0575608714169437	NA
249	"9/7/2017"	2017	9	7	7	"1"	"3"	"Soil"	NA	NA	NA	NA	NA	NA	19.0446979166667	NA	NA	1104.466167	37.5	-0.902037465625	NA	NA	NA	NA	NA	NA	NA	0.305286492131702	NA	NA	0	0	0.0575608714169437	NA
249	"9/7/2017"	2017	9	7	8	"2"	"3"	"Stem"	4.75768586956522	0.995123847826087	0.738112543478261	0.677875695652174	-0.0276761304347826	0.178622972173913	18.0934166666667	NA	54	1104.466167	37.5	-0.902037465625	NA	1.49622976192028	0.00671116730707243	2.86215577918144	0.327143563942489	0.0795507701318669	0.193766418904006	0.820530258916209	NA	0	0	0	0.0575608714169437	NA
249	"9/7/2017"	2017	9	7	9	"3"	"3"	"Stem"	2.07632747826087	0.986611717391304	1.06396484782609	0.632373653913043	-0.00454323913043478	0.133734262173913	17.5195416666667	NA	154	1104.466167	37.5	-0.902037465625	NA	1.41350304252282	0.0174304886470036	3.57943476757521	0.348199258637355	0.0655287585970447	0.144813044617232	0.429788216720612	NA	0	0	0	0.0575608714169437	NA
250	"9/8/2017"	2017	9	8	1	"1"	"1"	"Soil"	23.1252234090909	0.999501181818182	-4.98182865909091	0.989028477272727	-0.110100636363636	0.270729371590909	17.921847826087	0.220780314582734	NA	4417.864669	75	-0.801234395833333	NA	18.0271367485924	0.000328345148885352	3.85457981735247	0.0138720925658035	0.166502470306441	0.228091757020005	0.359022898572785	0.00530442921558221	NA	0	0	0.0153410797675446	NA
250	"9/8/2017"	2017	9	8	2	"2"	"1"	"Stem"	4.36787272727273	0.994221840909091	2.28434963636364	0.91812275	0.0105676818181818	0.186760994318182	17.1899545454545	0.221276616678234	55	4417.864669	75	-0.801395295652174	NA	1.80188847790888	0.00585325996547948	2.96251541763198	0.159270136989969	0.10077875764427	0.174396147575961	0.658705980892894	0.00527805347860392	0	0	0	0.0156651468423692	NA
250	"9/8/2017"	2017	9	8	3	"3"	"1"	"Stem"	1.890736	0.993485695652174	18.758747826087	0.997123869565217	0.00969591304347826	0.19934617826087	14.052652173913	0.221231340788501	149	4417.864669	75	-0.801234395833333	NA	0.803284680715996	0.0109413099075966	5.23165904112727	0.00648258081535958	0.103894675427006	0.167091125452583	1.54133881027607	0.00521784998162901	0	0	0	0.0153410797675446	NA
250	"9/8/2017"	2017	9	8	4	"1"	"2"	"Soil"	14.0683365217391	0.996163	-0.798340818181818	0.907775363636364	-0.043901	0.236385477826087	18.5491304347826	0.366442571793887	NA	1824.668429	48.2	-0.801234395833333	NA	15.0333617808882	0.0167306889088177	1.27253318978719	0.186560049391366	0.230821393693952	0.273824642678947	0.505732529410901	0.00197428770168394	NA	0	0	0.0153410797675446	NA
250	"9/8/2017"	2017	9	8	5	"2"	"2"	"Stem"	3.11228454545455	0.990804045454545	1.05339077272727	0.776010040909091	-0.0199722272727273	0.214588137636364	16.625652173913	0.366442571793887	60	1824.668429	48.2	-0.801234395833333	NA	0.865378069658009	0.0179875214192328	1.95584726944292	0.328176702001817	0.0711122457259225	0.180720863285849	1.21758429272122	0.00197428770168394	0	0	0	0.0153410797675446	NA
250	"9/8/2017"	2017	9	8	6	"3"	"2"	"Stem"	2.21228136363636	0.996100545454545	0.962034863636364	0.737746063636364	-0.0105258636363636	0.174016552272727	16.2931086956522	0.366460826207535	151	1824.668429	48.2	-0.801234395833333	NA	0.518891222285287	0.00504612014774267	1.67488509023436	0.225604974433793	0.070158877183484	0.174355134071792	1.23351038205936	0.00198064289693033	0	0	0	0.0153410797675446	NA
250	"9/8/2017"	2017	9	8	7	"1"	"3"	"Soil"	42.34235	0.999729083333333	-5.45120333333333	0.999048416666667	-0.170006083333333	0.357348425	18.228652173913	0.267902100384446	NA	1104.466167	37.5	-0.801234395833333	NA	1.24231840267959	5.48493114787936e-05	0.980172566989501	0.000760029001639616	0.123561518667981	0.269183379785454	0.449401860931501	0.00142636176107279	NA	0	0	0.0153410797675446	NA
250	"9/8/2017"	2017	9	8	8	"2"	"3"	"Stem"	4.28340261904762	0.99652369047619	0.345865761904762	0.689712640476191	-0.00669178571428572	0.0874024804761905	17.2505681818182	0.267902100384446	54	1104.466167	37.5	-0.801234395833333	NA	0.929416755174474	0.00474488297136027	1.96068783215819	0.270351130293494	0.0483465237060979	0.0596105391073819	1.55727881021637	0.00142636176107279	0	0	0	0.0153410797675446	NA
250	"9/8/2017"	2017	9	8	9	"3"	"3"	"Stem"	2.43529904761905	0.988975380952381	0.672645285714286	0.59283022	0.024189619047619	0.172875948571429	16.7165227272727	0.267902100384446	154	1104.466167	37.5	-0.801234395833333	NA	1.18491785184419	0.0134098686029215	4.23558011652784	0.344958283134263	0.0710736097334842	0.168779617071443	1.22780910643301	0.00142636176107279	0	0	0	0.0153410797675446	NA
251	"9/9/2017"	2017	9	9	1	"1"	"1"	"Soil"	7.48103541666667	0.998755604166667	-1.311195	0.977470604166667	-0.0424159375	0.2487007375	17.33775	0.212286139062188	NA	4417.864669	75	-0.868782317708333	NA	4.54743188688046	0.00404269364834014	0.671602268750861	0.0876885494501617	0.16966880480079	0.206913073243508	0.289672115990837	0.00373072897519983	NA	0	0	0.0255609277439172	NA
251	"9/9/2017"	2017	9	9	2	"2"	"1"	"Stem"	3.25168391304348	0.997941673913043	1.2564162173913	0.97900747826087	-0.00408473913043478	0.105672393304348	16.9426666666667	0.212264453533178	55	4417.864669	75	-0.868782317708333	NA	0.621960291313164	0.00235412377835875	0.355355054355878	0.0265392087706088	0.0767555826392614	0.13165127837416	0.414225171559652	0.00376069653095161	0	0	0	0.0255609277439172	NA
251	"9/9/2017"	2017	9	9	3	"3"	"1"	"Stem"	1.41762583333333	0.99753525	13.6413125	0.999592416666667	-0.00714458333333334	0.217139791666667	14.3757083333333	0.212271670914066	149	4417.864669	75	-0.868782317708333	NA	0.116057849102962	0.00113056677782891	1.41792356122928	0.000502672675645485	0.0982736322519563	0.175257935271853	1.20563544418508	0.00375134444418091	0	0	0	0.0255609277439172	NA
251	"9/9/2017"	2017	9	9	4	"1"	"2"	"Soil"	10.5342645833333	0.999090395833333	-1.00618891666667	0.9866776875	-0.0404866041666667	0.257954967166667	18.0491041666667	0.362957509741721	NA	1824.668429	48.2	-0.868782317708333	NA	1.56066264139134	0.00287467184130629	0.146534937989699	0.00975453997289879	0.168690722156218	0.256115267797331	0.340759636667672	0.00348362533178268	NA	0	0	0.0255609277439172	NA
251	"9/9/2017"	2017	9	9	5	"2"	"2"	"Stem"	2.95661729166667	0.996004520833333	0.548092229166667	0.955035875	-0.029529875	0.165740154333333	16.5826875	0.363011069569638	60	1824.668429	48.2	-0.868782317708333	NA	0.400546453477537	0.00912200698440098	0.228925489174686	0.0833853958656991	0.0634323869269048	0.156329190267054	0.836906568632105	0.00348337509305899	0	0	0	0.0255609277439172	NA
251	"9/9/2017"	2017	9	9	6	"3"	"2"	"Stem"	2.03303333333333	0.997923708333333	0.144026083333333	0.809850166666667	-0.0317920833333333	0.166930542541667	16.3731875	0.362917565439388	151	1824.668429	48.2	-0.868782317708333	NA	0.27228519482124	0.00238626928177541	0.18229128094819	0.167743151695542	0.0694734310102832	0.223168720467191	0.76854411788869	0.00346263256715585	0	0	0	0.0255609277439172	NA
251	"9/9/2017"	2017	9	9	7	"1"	"3"	"Soil"	40.4614979166667	0.998332479166667	-4.73135222916667	0.988579604166667	-0.05533025	0.245377498666667	17.7461666666667	0.265861045937987	NA	1104.466167	37.5	-0.868782317708333	NA	6.07324390085188	0.00551538834116828	0.418721191514322	0.0514875153315955	0.175966208153539	0.245078055966813	0.312030226610886	0.00130564123572905	NA	0	0	0.0255609277439172	NA
251	"9/9/2017"	2017	9	9	8	"2"	"3"	"Stem"	4.29222541666667	0.997464854166667	0.2985676875	0.499381436666667	0.0150325416666667	0.212800588	17.1379583333333	0.265902674593404	54	1104.466167	37.5	-0.868782317708333	NA	1.44271897534686	0.0056332224762509	1.03007183046705	0.28857179444194	0.0731366270001202	0.205749372878008	1.07906765227598	0.0013230507060304	0	0	0	0.0255609277439172	NA
251	"9/9/2017"	2017	9	9	9	"3"	"3"	"Stem"	2.082835	0.995285770833333	0.01394075	0.359687020833333	-0.00440625	0.124719959375	16.6817916666667	0.265946984566642	154	1104.466167	37.5	-0.868782317708333	NA	0.905980793696989	0.00630253879138705	0.308037435798236	0.33667421919205	0.0491468636544105	0.112007224136166	0.816573380134895	0.00130374622797707	0	0	0	0.0255609277439172	NA
252	"9/10/2017"	2017	9	10	1	"1"	"1"	"Soil"	8.09259739130435	0.999386130434783	-2.19650826086957	0.982785804347826	-0.00997678260869565	0.204717527391304	16.7083125	0.205235745180754	NA	4417.864669	75	-0.91888994375	NA	4.14123104631309	0.000376177461065183	1.85019004008348	0.0666506011922588	0.162345814663961	0.203095007553841	0.429965312364796	0.00352919981497809	NA	0	0	0.0182080538656471	NA
252	"9/10/2017"	2017	9	10	2	"2"	"1"	"Stem"	3.54596608695652	0.995428434782609	1.08816443478261	0.965778695652174	0.00936191304347826	0.123052856086957	16.5299166666667	0.205221094821327	55	4417.864669	75	-0.91888994375	NA	1.56991317999592	0.00950713893405699	0.709561548136263	0.0723478196262741	0.0841380137949294	0.11002811381893	0.686274309249758	0.00355098578144708	0	0	0	0.0182080538656471	NA
252	"9/10/2017"	2017	9	10	3	"3"	"1"	"Stem"	1.32927165217391	0.9943595	13.3742	0.998963782608696	-0.0331091304347826	0.175194876086957	14.025375	0.20520219488321	149	4417.864669	75	-0.91888994375	NA	0.308299645051193	0.00885157135895809	2.58225612383646	0.00294420916926957	0.0774353899943244	0.179238432926768	1.40762129950711	0.00353532920823751	0	0	0	0.0182080538656471	NA
252	"9/10/2017"	2017	9	10	4	"1"	"2"	"Soil"	10.1759129166667	0.999180229166667	-1.11272804166667	0.948014081458333	-0.117861125	0.312945232916667	17.5146875	0.358357969095242	NA	1824.668429	48.2	-0.91888994375	NA	1.23368414232394	0.002146832196006	0.377156343225306	0.202065179108269	0.201017192332292	0.275750643801616	0.538687128128071	0.00306446865596214	NA	0	0	0.0182080538656471	NA
252	"9/10/2017"	2017	9	10	5	"2"	"2"	"Stem"	2.95584304347826	0.995389543478261	1.25392141304348	0.941602195652174	-0.0233319565217391	0.19420493573913	16.1561666666667	0.358367311524942	60	1824.668429	48.2	-0.91888994375	NA	0.717067076344103	0.00378932091215517	2.18293137743221	0.0864762921324183	0.0737249115702656	0.190513336575076	1.11341057182392	0.00305441992318607	0	0	0	0.0182080538656471	NA
252	"9/10/2017"	2017	9	10	6	"3"	"2"	"Stem"	1.98570295454545	0.995164931818182	0.174754818181818	0.794472429545454	-0.00825859090909091	0.183494185454545	15.9149166666667	0.358307068726042	151	1824.668429	48.2	-0.91888994375	NA	0.831337762565996	0.00856305626666567	0.271017239275367	0.184966316582055	0.0697391885805412	0.152608567963055	1.1415222451761	0.00310527598959394	0	0	0	0.0182080538656471	NA
252	"9/10/2017"	2017	9	10	7	"1"	"3"	"Soil"	36.9096717391304	0.999136891304348	-4.68700727272727	0.997633613636364	-0.0480489130434783	0.22598114726087	17.1140729166667	0.263367976291617	NA	1104.466167	37.5	-0.91888994375	NA	0.611990164587131	0.000261653481663058	0.620324645420458	0.0042028746906187	0.176771817331351	0.229077291495802	0.487199302352602	0.000784592474175493	NA	0	0	0.0182080538656471	NA
252	"9/10/2017"	2017	9	10	8	"2"	"3"	"Stem"	4.02588304347826	0.997565173913043	-0.256260347826087	0.553779026086957	0.00456456956521739	0.135087960213043	16.5344375	0.263412608214125	54	1104.466167	37.5	-0.91888994375	NA	1.02509197484215	0.00447585527278585	1.72487071642556	0.302664337032916	0.055742951098098	0.134360643918656	1.56259066736942	0.000792511477132661	0	0	0	0.0182080538656471	NA
252	"9/10/2017"	2017	9	10	9	"3"	"3"	"Stem"	2.00737409090909	0.990187636363636	0.225688142857143	0.437403364761905	-0.0136510909090909	0.174862072272727	16.1713958333333	0.26343807745205	154	1104.466167	37.5	-0.91888994375	NA	0.665526297785724	0.0123159104705505	0.675829271853867	0.297965648259695	0.0669661595924596	0.190929186207019	1.24189174578252	0.000767980835232557	0	0	0	0.0182080538656471	NA
